project_id,project_name,start_date,end_date,project_manager,team_members,status,budget,expenditure,client
P1151,Cloud Migration,2024-08-28 20:26:27,2024-09-08 20:26:27,Eve,,Completed,843312,557348,Client C
P1152,AI Software,2024-07-10 20:26:27,2024-03-31 20:26:27,Alice,Alice,Active,863836,236836,Client D
P1153,Blockchain Integration,2023-08-24 20:26:27,2023-09-29 20:26:27,Frank,,Cancelled,248285,,Client D
P1154,Data Warehouse,2023-11-17 20:26:27,2023-02-13 20:26:27,David,Alice,Completed,194432,385322,Client A
P1155,App Development,2022-10-17 20:26:27,,Charlie,,Completed,,254333,Client D
P1156,Blockchain Integration,2023-06-25 20:26:27,,Bob,David,Active,651772,77755,Client C
P1157,Data Warehouse,2024-07-10 20:26:27,2023-05-22 20:26:27,Frank,David,Cancelled,925620,287721,Client D
P1158,Cloud Migration,2022-11-23 20:26:27,,Charlie,,Cancelled,150678,775928,Client E
P1159,IoT Automation,2022-08-23 20:26:27,2024-09-16 20:26:27,,Bob,Active,308266,856605,Client E
P1160,Cloud Migration,2024-06-02 20:26:27,2023-03-31 20:26:27,,"Charlie, David",pennding,195859,850130,Client E
P1161,AI Software,2024-10-15 20:26:27,,Alice,Charlie,Completed,307607,895281,Client C
P1162,AI Software,2023-04-06 20:26:27,2023-11-19 20:26:27,Alice,,pennding,241250,141063,Client C
P1163,IoT Automation,2022-03-14 20:26:27,2024-08-03 20:26:27,Eve,"Frank, Eve, Alice",Cancelled,438711,222468,Client E
P1164,App Development,2024-05-12 20:26:27,2022-12-18 20:26:27,Alice,"Charlie, David",Completed,141115,258099,Client C
P1165,Blockchain Integration,2023-08-31 20:26:27,2024-08-23 20:26:27,Alice,"Eve, Alice, Bob",Active,996336,,Client D
P1166,,2022-12-22 20:26:27,,Eve,"Alice, Bob",pennding,,418117,Client D
P1167,Blockchain Integration,2022-03-08 20:26:27,2023-10-12 20:26:27,Frank,"Alice, Eve, Bob",Completed,,593264,Client D
P1168,Data Warehouse,2022-05-03 20:26:27,2024-10-19 20:26:27,Bob,"Alice, Bob",Cancelled,,234560,Client B
P1169,App Development,2022-05-05 20:26:27,2023-05-23 20:26:27,Eve,,Pending,898337,,Client A
P1170,AI Software,2023-06-21 20:26:27,,,Frank,Cancelled,895238,245545,Client A
P1171,App Development,2023-06-20 20:26:27,2022-08-26 20:26:27,Alice,Charlie,Completed,508253,711827,Client A
P1172,Cloud Migration,2022-12-24 20:26:27,2024-01-22 20:26:27,Frank,Alice,Cancelled,,872181,Client E
P1173,AI Software,2024-03-30 20:26:27,2024-06-25 20:26:27,Alice,"Frank, Charlie, David",Active,526977,184029,Client B
P1174,Blockchain Integration,2022-09-07 20:26:27,2022-05-26 20:26:27,Alice,"David, Eve",Completed,855274,695262,Client C
P1175,,2023-12-31 20:26:27,2022-08-28 20:26:27,Eve,Charlie,Completed,108789,741298,Client A
P1176,Cloud Migration,2023-11-27 20:26:27,2023-01-26 20:26:27,Bob,"Frank, Charlie, David",Pending,,296028,Client B
P1177,AI Software,2024-01-02 20:26:27,2022-03-23 20:26:27,David,"Charlie, Bob, Eve",Active,960198,208100,Client E
P1178,IoT Automation,2022-12-29 20:26:27,,Frank,"David, Frank",Active,,858303,Client A
P1179,Blockchain Integration,2024-08-21 20:26:27,2024-06-28 20:26:27,,"Charlie, Frank, Alice",Completed,714560,287858,Client E
P1180,,2022-04-05 20:26:27,,Eve,"Bob, Eve",Pending,916455,249338,Client B
P1181,IoT Automation,2022-08-25 20:26:27,,Bob,"Alice, David, Bob",Pending,676444,682700,Client B
P1182,Data Warehouse,2024-07-21 20:26:27,2023-05-19 20:26:27,Alice,"Charlie, Eve, David",Completed,726206,51493,Client B
P1183,App Development,2022-12-23 20:26:27,2024-08-24 20:26:27,Frank,"Eve, Charlie, David",Pending,113757,546690,Client E
P1184,,2023-03-13 20:26:27,2022-10-15 20:26:27,Bob,,Cancelled,495618,869684,Client D
P1185,Data Warehouse,2024-02-26 20:26:27,2022-11-07 20:26:27,Charlie,"David, Bob",Completed,767768,869838,Client E
P1186,Cloud Migration,2023-04-22 20:26:27,2023-09-24 20:26:27,Charlie,Bob,pennding,376705,185478,Client C
P1187,Cloud Migration,2022-09-25 20:26:27,2022-07-02 20:26:27,David,"Bob, Charlie",Cancelled,963020,,Client A
P1188,Cloud Migration,2022-10-11 20:26:27,2024-06-08 20:26:27,Frank,"Frank, Alice",Cancelled,225515,,Client B
P1189,Blockchain Integration,2022-06-03 20:26:27,,Alice,David,Completed,535694,86446,Client D
P1190,Cloud Migration,2022-03-06 20:26:27,2024-03-06 20:26:27,Frank,"Bob, Eve",pennding,751226,146089,Client B
P1191,App Development,2024-09-12 20:26:27,,David,,Active,510791,628003,Client A
P1192,Blockchain Integration,2022-03-30 20:26:27,,Charlie,Eve,Completed,930558,,Client E
P1193,Cloud Migration,2022-03-22 20:26:27,2022-07-01 20:26:27,David,"Charlie, Eve, Alice",Completed,160759,457990,Client C
P1194,Blockchain Integration,2024-04-24 20:26:27,,Frank,"David, Frank, Charlie",Completed,,876185,Client E
P1195,App Development,2023-08-20 20:26:27,2023-05-07 20:26:27,Frank,Bob,Pending,947787,851627,Client A
P1196,,2022-05-01 20:26:27,2023-05-07 20:26:27,Charlie,,Cancelled,651510,,Client D
P1197,IoT Automation,2022-06-16 20:26:27,,Charlie,Charlie,Active,702960,259613,Client C
P1198,Blockchain Integration,2024-04-23 20:26:27,2024-03-08 20:26:27,Bob,,Cancelled,665422,153463,Client C
P1199,AI Software,2022-03-09 20:26:27,,Alice,,Active,342587,,Client B
P1200,Data Warehouse,2022-03-24 20:26:27,2023-07-10 20:26:27,Charlie,Charlie,Completed,600534,,Client D
P1201,Cloud Migration,2024-09-13 20:26:27,2023-11-20 20:26:27,Alice,,Pending,127657,,Client B
P1202,Data Warehouse,2022-06-17 20:26:27,,David,"Alice, David, Charlie",Completed,-100000,630514,Client C
P1203,App Development,2023-09-10 20:26:27,2024-08-09 20:26:27,David,"Alice, Eve",Completed,304163,635394,Client B
P1204,Data Warehouse,2022-08-06 20:26:27,2024-09-09 20:26:27,Charlie,,Pending,858072,712825,Client D
P1205,,2023-06-01 20:26:27,2023-12-30 20:26:27,Alice,David,Active,326057,790385,Client C
P1206,Data Warehouse,2024-04-13 20:26:27,2023-12-19 20:26:27,Charlie,,Active,630424,,Client B
P1207,IoT Automation,2022-03-06 20:26:27,2024-01-11 20:26:27,Charlie,,Active,351807,748582,Client B
P1208,DATA WAREHOUSE,2022-09-15 20:26:27,2024-06-16 20:26:27,Bob,"Alice, Eve",Cancelled,451473,710882,Client C
P1209,App Development,2022-05-11 20:26:27,2023-11-12 20:26:27,David,"Eve, Alice",Active,180472,791816,Client D
P1210,App Development,2022-03-17 20:26:27,2022-03-14 20:26:27,Alice,,Completed,,610078,Client A
P1211,IoT Automation,2023-12-29 20:26:27,,David,,Pending,829197,867208,Client A
P1212,Cloud Migration,2022-05-07 20:26:27,2022-09-07 20:26:27,Bob,,Pending,866223,260034,Client C
P1213,Blockchain Integration,2024-09-12 20:26:27,2022-10-24 20:26:27,Eve,,Active,644924,840365,Client A
P1214,Cloud Migration,2024-10-11 20:26:27,2024-02-10 20:26:27,David,"Frank, David",Completed,883438,202199,Client B
P1215,App Development,2023-12-20 20:26:27,2024-07-05 20:26:27,Bob,,Active,,277216,Client E
P1216,Cloud Migration,2023-03-19 20:26:27,2023-12-16 20:26:27,Frank,"Eve, Alice",Completed,122286,,Client A
P1217,Data Warehouse,2023-02-11 20:26:27,2023-08-04 20:26:27,David,Charlie,Active,453885,219225,Client E
P1218,,2024-07-03 20:26:27,2022-09-18 20:26:27,Alice,Alice,Cancelled,514708,583052,Client B
P1219,,2022-03-15 20:26:27,2023-05-05 20:26:27,Bob,,Active,929142,,Client E
P1220,App Development,2023-11-12 20:26:27,,Eve,"Charlie, Eve",Active,644566,686934,Client C
P1221,Cloud Migration,2024-01-03 20:26:27,2024-08-28 20:26:27,David,"Charlie, Bob",Cancelled,222172,211447,Client A
P1222,Cloud Migration,2023-07-13 20:26:27,2022-06-24 20:26:27,,"David, Alice, Bob",Active,547234,752916,Client E
P1223,Data Warehouse,2023-01-03 20:26:27,2022-05-22 20:26:27,Eve,,pennding,118841,643571,Client A
P1224,Blockchain Integration,2023-04-13 20:26:27,2024-02-24 20:26:27,Frank,"Frank, David",pennding,302310,747307,Client D
P1225,IoT Automation,2023-05-03 20:26:27,2023-02-17 20:26:27,Alice,"Eve, Bob, David",Active,158077,712003,Client A
P1226,,2023-06-03 20:26:27,,David,"Charlie, David",Active,313051,237315,Client B
P1227,App Development,2022-04-24 20:26:27,,Frank,"Charlie, Alice",Cancelled,517155,420922,Client C
P1228,Cloud Migration,2022-03-04 20:26:27,,Charlie,Frank,Cancelled,192672,445341,Client C
P1229,Blockchain Integration,2024-06-05 20:26:27,2024-10-19 20:26:27,Alice,Frank,pennding,899786,697949,Client E
P1230,Cloud Migration,2022-06-02 20:26:27,2023-04-07 20:26:27,Alice,,Cancelled,,403929,Client A
P1231,AI Software,2023-05-23 20:26:27,,Alice,Bob,Cancelled,-100000,737959,Client C
P1232,Data Warehouse,2023-06-29 20:26:27,2024-10-13 20:26:27,Alice,,Completed,,,Client D
P1233,IoT Automation,2024-01-15 20:26:27,2023-05-13 20:26:27,Eve,"Bob, David",Cancelled,323193,716298,Client A
P1234,Cloud Migration,2024-04-06 20:26:27,2023-05-17 20:26:27,Frank,,Pending,,552046,Client A
P1235,IoT Automation,2022-07-15 20:26:27,2022-09-18 20:26:27,Charlie,"Charlie, Frank, David",Pending,329222,306525,Client A
P1236,Cloud Migration,2024-06-27 20:26:27,,David,"Alice, Bob, Eve",Cancelled,457075,,Client D
P1237,Cloud Migration,2023-11-17 20:26:27,2022-05-22 20:26:27,Alice,"David, Eve",Cancelled,957103,607394,Client E
P1238,IoT Automation,2024-05-07 20:26:27,2022-10-31 20:26:27,David,"Bob, Alice",Completed,677022,,Client B
P1239,IoT Automation,2022-10-03 20:26:27,2024-07-05 20:26:27,Bob,Frank,Cancelled,699828,881502,Client B
P1240,Blockchain Integration,2023-07-09 20:26:27,,Frank,"Frank, Alice, Bob",Pending,756805,159619,Client A
P1241,Cloud Migration,2022-12-27 20:26:27,,Frank,Frank,Completed,545092,56619,Client C
P1242,AI Software,2024-01-31 20:26:27,2024-11-09 20:26:27,Alice,David,Completed,775441,380569,Client D
P1243,Blockchain Integration,2022-10-16 20:26:27,2022-07-05 20:26:27,,David,pennding,751353,636039,Client D
P1244,App Development,2024-04-13 20:26:27,2023-03-02 20:26:27,Frank,"Charlie, Frank",Completed,649969,859679,Client A
P1245,App Development,2024-10-06 20:26:27,2022-10-06 20:26:27,David,,Cancelled,404507,638969,Client A
P1246,Data Warehouse,2022-09-27 20:26:27,2023-08-21 20:26:27,Charlie,,Pending,142301,64210,Client A
P1247,AI Software,2023-11-10 20:26:27,,Bob,David,Completed,418773,125221,Client B
P1248,Cloud Migration,2022-08-03 20:26:27,2023-04-20 20:26:27,Frank,Alice,Pending,105199,454086,Client E
P1249,AI Software,2023-12-23 20:26:27,2022-03-05 20:26:27,Charlie,"David, Bob, Charlie",Active,569164,743211,Client B
P1250,App Development,2023-03-19 20:26:27,,David,Eve,Cancelled,459251,,Client E
P1251,Cloud Migration,2022-11-30 20:26:27,2022-04-03 20:26:27,,"David, Eve, Frank",Pending,600052,746223,Client B
P1252,AI Software,2022-09-06 20:26:27,,Alice,Frank,pennding,677019,648643,Client D
P1253,IoT Automation,2024-04-06 20:26:27,2024-03-27 20:26:27,Eve,Bob,Active,654285,546528,Client A
P1254,Blockchain Integration,2024-04-24 20:26:27,,Frank,Eve,Cancelled,148360,,Client A
P1255,Cloud Migration,2023-02-03 20:26:27,2024-10-07 20:26:27,David,Eve,Cancelled,776473,,Client A
P1256,IoT Automation,2022-05-28 20:26:27,2023-06-08 20:26:27,David,Eve,Completed,859019,879165,Client B
P1257,Blockchain Integration,2023-01-05 20:26:27,2023-11-16 20:26:27,David,"David, Frank",Cancelled,207452,429093,Client B
P1258,,2022-04-16 20:26:27,2022-04-25 20:26:27,David,"Frank, Charlie, David",Completed,573467,646301,Client B
P1259,Cloud Migration,2023-09-01 20:26:27,2024-10-03 20:26:27,,Charlie,Pending,118931,,Client E
P1260,Data Warehouse,2022-06-27 20:26:27,,Alice,,Completed,149798,,Client D
P1261,Data Warehouse,2023-08-10 20:26:27,,Eve,,Cancelled,691881,436177,Client A
P1262,App Development,2023-05-12 20:26:27,2023-06-05 20:26:27,Bob,"Eve, David, Charlie",Cancelled,167989,,Client C
P1263,IoT Automation,2023-11-20 20:26:27,2024-02-13 20:26:27,Alice,"Bob, Frank, Charlie",Cancelled,399645,330670,Client A
P1264,Cloud Migration,2024-07-24 20:26:27,2024-02-24 20:26:27,David,Bob,Cancelled,116539,,Client B
P1265,,2023-09-06 20:26:27,2023-04-16 20:26:27,Frank,,Cancelled,575118,755933,Client A
P1266,AI Software,2022-12-05 20:26:27,,David,"Charlie, Alice",Cancelled,711214,,Client C
P1267,Data Warehouse,2024-07-15 20:26:27,2023-11-11 20:26:27,Alice,"Alice, Bob",Cancelled,522424,647243,Client E
P1268,IoT Automation,2024-04-14 20:26:27,2022-05-15 20:26:27,Eve,Eve,Cancelled,840464,145760,Client C
P1269,App Development,2024-05-30 20:26:27,2023-06-09 20:26:27,Eve,"Eve, Alice",Pending,756369,444238,Client A
P1270,Cloud Migration,2023-06-20 20:26:27,2022-02-27 20:26:27,,David,Pending,754818,271794,Client D
P1271,,2023-11-24 20:26:27,2023-06-10 20:26:27,Charlie,Eve,Pending,494126,522760,Client D
P1272,IoT Automation,2022-03-07 20:26:27,2022-08-06 20:26:27,Frank,"Bob, Eve",Cancelled,-100000,,Client D
P1273,IoT Automation,2024-02-09 20:26:27,2023-07-10 20:26:27,Charlie,Alice,pennding,679546,113122,Client C
P1274,Cloud Migration,2024-10-14 20:26:27,2022-05-26 20:26:27,David,,Completed,896387,50553,Client B
P1275,App Development,2024-01-27 20:26:27,2023-06-25 20:26:27,Alice,"David, Frank",Completed,865206,69042,Client C
P1276,AI Software,2023-09-24 20:26:27,2023-08-27 20:26:27,Frank,"Charlie, David, Frank",pennding,898054,505707,Client C
P1277,APP DEVELOPMENT,2024-02-22 20:26:27,,Frank,Charlie,Completed,578362,749047,Client D
P1278,AI Software,2023-07-21 20:26:27,,Alice,"Eve, Frank",Completed,,,Client A
P1279,Blockchain Integration,2022-09-10 20:26:27,2024-04-17 20:26:27,,"Frank, Eve",Pending,252233,733701,Client C
P1280,,2024-01-21 20:26:27,,Eve,Bob,Cancelled,483968,192559,Client B
P1281,IoT Automation,2023-11-18 20:26:27,,Charlie,,Cancelled,767709,144167,Client B
P1282,Data Warehouse,2023-12-16 20:26:27,2022-08-06 20:26:27,Alice,"David, Alice",Pending,360257,126851,Client D
P1283,Blockchain Integration,2023-03-04 20:26:27,,David,"Frank, David, Charlie",Pending,692801,649338,Client D
P1284,IoT Automation,2022-10-11 20:26:27,2022-08-12 20:26:27,Charlie,Bob,pennding,122306,801254,Client B
P1285,AI Software,2023-03-14 20:26:27,2024-07-26 20:26:27,Frank,"Frank, Alice",Cancelled,-100000,700436,Client C
P1286,Cloud Migration,2024-10-09 20:26:27,2023-07-18 20:26:27,Bob,"Frank, Eve, David",Completed,930785,607821,Client D
P1287,AI Software,2024-01-27 20:26:27,2023-03-26 20:26:27,Bob,"Bob, Charlie, Eve",Cancelled,303896,525952,Client A
P1288,IoT Automation,2022-12-21 20:26:27,,Eve,"Eve, David",pennding,299623,643907,Client A
P1289,IoT Automation,2023-10-18 20:26:27,2024-10-28 20:26:27,Alice,"Charlie, Bob",Cancelled,979950,547619,Client E
P1290,AI Software,2022-11-11 20:26:27,2024-07-12 20:26:27,David,,Pending,959167,222987,Client A
P1291,Cloud Migration,2024-02-22 20:26:27,2024-06-08 20:26:27,Frank,"Eve, Alice",pennding,918443,557377,Client C
P1292,Blockchain Integration,2024-08-18 20:26:27,,Bob,"Eve, Charlie",Active,550756,886648,Client B
P1293,IoT Automation,2022-12-07 20:26:27,2022-05-22 20:26:27,Charlie,David,Completed,-100000,857918,Client A
P1294,,2024-06-21 20:26:27,2024-09-23 20:26:27,Frank,,Completed,157433,509118,Client C
P1295,AI Software,2023-07-02 20:26:27,,David,"Charlie, Eve, Bob",pennding,833665,757736,Client D
P1296,AI Software,2023-12-11 20:26:27,2023-06-09 20:26:27,Alice,"Alice, Charlie",pennding,-100000,532745,Client B
P1297,Data Warehouse,2024-05-10 20:26:27,2023-03-17 20:26:27,Frank,,Cancelled,262530,779235,Client C
P1298,AI Software,2023-09-01 20:26:27,2023-02-06 20:26:27,Frank,,Cancelled,223434,606183,Client D
P1299,,2022-11-18 20:26:27,,Charlie,,Completed,537994,548235,Client B
P1300,,2023-05-25 20:26:27,2023-01-12 20:26:27,David,"Charlie, Alice",Cancelled,132002,490775,Client C
P1301,Data Warehouse,2022-03-20 20:26:27,,Alice,,Active,282362,718364,Client B
P1302,Cloud Migration,2022-04-18 20:26:27,,Frank,"Eve, Frank",Completed,424536,711614,Client C
P1303,Blockchain Integration,2022-04-25 20:26:27,2023-07-26 20:26:27,David,Frank,Cancelled,859589,782203,Client E
P1304,Blockchain Integration,2022-10-31 20:26:27,2024-05-29 20:26:27,Frank,,Completed,736203,262876,Client D
P1305,App Development,2022-08-24 20:26:27,2023-09-26 20:26:27,Bob,David,Pending,802699,146149,Client A
P1306,Cloud Migration,2023-12-07 20:26:27,2022-08-29 20:26:27,Bob,Frank,Completed,479376,450798,Client D
P1307,APP DEVELOPMENT,2022-11-14 20:26:27,2022-09-26 20:26:27,Alice,"David, Alice",Cancelled,645478,247526,Client D
P1308,IoT Automation,2024-06-22 20:26:27,,Bob,"Eve, Charlie",Completed,688411,,Client E
P1309,Blockchain Integration,2023-01-05 20:26:27,2024-02-23 20:26:27,Alice,"Frank, Charlie",Completed,976579,810302,Client B
P1310,Blockchain Integration,2022-03-27 20:26:27,,Frank,,Cancelled,398531,,Client B
P1311,Blockchain Integration,2022-03-02 20:26:27,2022-04-20 20:26:27,Eve,"Bob, David",pennding,461426,294501,Client C
P1312,AI Software,2023-12-23 20:26:27,2023-03-26 20:26:27,Bob,,Cancelled,795817,97899,Client A
P1313,App Development,2023-10-10 20:26:27,,David,"David, Eve, Bob",pennding,249376,664563,Client B
P1314,Cloud Migration,2023-01-30 20:26:27,2024-07-07 20:26:27,David,"Alice, Bob",Completed,693774,,Client D
P1315,App Development,2024-03-08 20:26:27,,Alice,"Charlie, Eve, Frank",Cancelled,457920,862222,Client B
P1316,IoT Automation,2024-03-10 20:26:27,2022-06-23 20:26:27,Eve,"David, Frank",Pending,,896781,Client D
P1317,,2024-06-06 20:26:27,2022-12-20 20:26:27,Frank,"Alice, Eve",Active,922163,346525,Client D
P1318,Cloud Migration,2023-06-19 20:26:27,2024-06-19 20:26:27,,,Active,719196,528250,Client A
P1319,App Development,2024-05-17 20:26:27,2024-05-22 20:26:27,David,Bob,Active,670950,347892,Client E
P1320,Blockchain Integration,2023-07-13 20:26:27,2023-03-01 20:26:27,Eve,,Active,555234,795502,Client D
P1321,Blockchain Integration,2022-09-16 20:26:27,2022-06-05 20:26:27,David,Eve,Active,198039,,Client D
P1322,Cloud Migration,2023-02-08 20:26:27,2023-06-23 20:26:27,Alice,"Charlie, Alice, David",Active,501010,638526,Client D
P1323,IoT Automation,2023-10-04 20:26:27,2024-08-16 20:26:27,Alice,"Alice, David, Eve",Active,461462,371042,Client C
P1324,Data Warehouse,2023-08-22 20:26:27,2024-07-09 20:26:27,Charlie,Alice,Pending,176340,747702,Client D
P1325,Cloud Migration,2022-11-02 20:26:27,2023-05-17 20:26:27,Alice,"Alice, Charlie, Frank",Active,327155,570525,Client B
P1326,Data Warehouse,2023-04-07 20:26:27,,Charlie,"David, Charlie, Alice",Pending,,650200,Client B
P1327,IoT Automation,2022-03-31 20:26:27,,Frank,,Pending,546644,522004,Client C
P1328,AI Software,2023-06-26 20:26:27,2023-06-04 20:26:27,Alice,"Bob, Eve, David",Completed,,143351,Client A
P1329,Cloud Migration,2022-09-06 20:26:27,2022-06-08 20:26:27,David,"Frank, Bob, Charlie",Completed,252795,261084,Client E
P1330,Data Warehouse,2023-04-19 20:26:27,,Alice,"Alice, David, Bob",Completed,946444,414441,Client D
P1331,IoT Automation,2022-07-22 20:26:27,2024-03-30 20:26:27,Bob,Bob,Pending,699268,85415,Client D
P1332,App Development,2022-12-10 20:26:27,2023-07-15 20:26:27,Frank,Eve,Active,886874,396686,Client E
P1333,Blockchain Integration,2022-06-28 20:26:27,2023-10-26 20:26:27,Frank,,Pending,984272,,Client D
P1334,AI Software,2024-03-11 20:26:27,2022-08-19 20:26:27,Eve,"Alice, Eve",Pending,380019,420150,Client E
P1335,Cloud Migration,2022-09-01 20:26:27,2022-10-02 20:26:27,David,Alice,Cancelled,256187,281306,Client C
P1336,Data Warehouse,2024-02-10 20:26:27,2023-04-10 20:26:27,Frank,"Bob, Frank",Cancelled,934963,89463,Client E
P1337,App Development,2022-11-24 20:26:27,,Eve,"Charlie, Eve, David",Pending,991041,454877,Client C
P1338,Data Warehouse,2022-09-09 20:26:27,,Bob,"Alice, David, Bob",Completed,756451,642493,Client D
P1339,IoT Automation,2023-02-18 20:26:27,2024-03-26 20:26:27,Frank,Bob,Pending,996151,245529,Client D
P1340,,2022-05-10 20:26:27,2024-08-26 20:26:27,Eve,"Bob, Frank, Eve",Pending,,512819,Client A
P1341,IoT Automation,2022-08-06 20:26:27,2022-06-06 20:26:27,Bob,"Charlie, Alice",Active,601656,,Client B
P1342,Data Warehouse,2024-07-29 20:26:27,2024-03-01 20:26:27,Alice,"Charlie, Frank",pennding,101025,642899,Client E
P1343,Cloud Migration,2023-05-01 20:26:27,,Alice,"Alice, David, Eve",Completed,,194025,Client A
P1344,Data Warehouse,2023-07-21 20:26:27,2022-09-03 20:26:27,Frank,Alice,Completed,555342,448623,Client B
P1345,Blockchain Integration,2023-04-29 20:26:27,,Bob,Eve,Cancelled,508196,265889,Client C
